"Step","Reacher-Dylam_1758023347 - ep_info/Target0","Reacher-Dylam_1758023347 - ep_info/Target0__MIN","Reacher-Dylam_1758023347 - ep_info/Target0__MAX"
"250112","509.2873595803976","509.2873595803976","509.2873595803976"
"251008","534.7454577833414","534.7454577833414","534.7454577833414"
"252032","496.92748905718327","496.92748905718327","496.92748905718327"
"253056","387.20760217309","387.20760217309","387.20760217309"
"254080","300.2962557012215","300.2962557012215","300.2962557012215"
"255104","315.2384384945035","315.2384384945035","315.2384384945035"
"256000","625.9280351400375","625.9280351400375","625.9280351400375"
"257024","313.0327579160221","313.0327579160221","313.0327579160221"
"258048","410.9274547249079","410.9274547249079","410.9274547249079"
"259072","218.51133596827276","218.51133596827276","218.51133596827276"
"260096","284.83871143404394","284.83871143404394","284.83871143404394"
"261120","387.2977623939514","387.2977623939514","387.2977623939514"
"262016","355.50765208154917","355.50765208154917","355.50765208154917"
"263040","553.488272100687","553.488272100687","553.488272100687"
"264064","465.3462584465742","465.3462584465742","465.3462584465742"
"265088","291.76226622983813","291.76226622983813","291.76226622983813"
"266112","468.64824494719505","468.64824494719505","468.64824494719505"
"267008","458.51717987656593","458.51717987656593","458.51717987656593"
"268032","540.726978123188","540.726978123188","540.726978123188"
"269056","275.08228670551034","275.08228670551034","275.08228670551034"
"270080","233.82614893867867","233.82614893867867","233.82614893867867"
"271104","293.2480552960187","293.2480552960187","293.2480552960187"
"272000","558.1895546615124","558.1895546615124","558.1895546615124"
"273024","266.59241874003783","266.59241874003783","266.59241874003783"
"274048","458.20949524641037","458.20949524641037","458.20949524641037"
"275072","543.0085020363331","543.0085020363331","543.0085020363331"
"276096","357.5981075167656","357.5981075167656","357.5981075167656"
"277120","452.4895175397396","452.4895175397396","452.4895175397396"
"278016","530.3635514974594","530.3635514974594","530.3635514974594"
"279040","268.8088428747142","268.8088428747142","268.8088428747142"
"280064","337.99508678913116","337.99508678913116","337.99508678913116"
"281088","339.25591637194157","339.25591637194157","339.25591637194157"
"282112","272.72819485142827","272.72819485142827","272.72819485142827"
"283008","610.7584028840065","610.7584028840065","610.7584028840065"
"284032","262.95044294325635","262.95044294325635","262.95044294325635"
"285056","576.9258462041616","576.9258462041616","576.9258462041616"
"286080","438.35823006927967","438.35823006927967","438.35823006927967"
"287104","293.9542360638734","293.9542360638734","293.9542360638734"
"288000","500.7944077551365","500.7944077551365","500.7944077551365"
"289024","326.7323620393872","326.7323620393872","326.7323620393872"
"290048","454.4108383655548","454.4108383655548","454.4108383655548"
"291072","364.76218619942665","364.76218619942665","364.76218619942665"
"292096","291.61350157205015","291.61350157205015","291.61350157205015"
"293120","461.69114343822","461.69114343822","461.69114343822"
"294016","330.04416013509035","330.04416013509035","330.04416013509035"
"295040","398.8622517734766","398.8622517734766","398.8622517734766"
"296064","363.7982225716114","363.7982225716114","363.7982225716114"
"297088","344.9301705211401","344.9301705211401","344.9301705211401"
"298112","203.01039180965745","203.01039180965745","203.01039180965745"
"299008","327.3429637104273","327.3429637104273","327.3429637104273"
"300032","269.0064910892397","269.0064910892397","269.0064910892397"
"301056","527.0461213588715","527.0461213588715","527.0461213588715"
"302080","485.3074595630169","485.3074595630169","485.3074595630169"
"303104","238.84369259965024","238.84369259965024","238.84369259965024"
"304000","259.8826151546091","259.8826151546091","259.8826151546091"
"305024","323.9338605105877","323.9338605105877","323.9338605105877"
"306048","287.3228405965492","287.3228405965492","287.3228405965492"
"307072","332.8963592648506","332.8963592648506","332.8963592648506"
"308096","407.21649020910263","407.21649020910263","407.21649020910263"
"309120","500.18517699837685","500.18517699837685","500.18517699837685"
"310016","537.2789331674576","537.2789331674576","537.2789331674576"
"311040","478.7452810257673","478.7452810257673","478.7452810257673"
"312064","535.6130685806274","535.6130685806274","535.6130685806274"
"313088","415.9222232848406","415.9222232848406","415.9222232848406"
"314112","300.56236216425896","300.56236216425896","300.56236216425896"
"315008","431.6951680481434","431.6951680481434","431.6951680481434"
"316032","193.87267647648696","193.87267647648696","193.87267647648696"
"317056","473.7781602591276","473.7781602591276","473.7781602591276"
"318080","234.5616272285115","234.5616272285115","234.5616272285115"
"319104","536.9415907412767","536.9415907412767","536.9415907412767"
"320000","342.3450444191694","342.3450444191694","342.3450444191694"
"321024","437.6079115867615","437.6079115867615","437.6079115867615"
"322048","351.37679804861546","351.37679804861546","351.37679804861546"
"323072","601.965707346797","601.965707346797","601.965707346797"
"324096","356.3556945202872","356.3556945202872","356.3556945202872"
"325120","265.20045093557565","265.20045093557565","265.20045093557565"
"326016","377.6714660823345","377.6714660823345","377.6714660823345"
"327040","372.80204094946384","372.80204094946384","372.80204094946384"
"328064","252.27884530055962","252.27884530055962","252.27884530055962"
"329088","295.1615752057405","295.1615752057405","295.1615752057405"
"330112","344.66150625795126","344.66150625795126","344.66150625795126"
"331008","542.2170093357563","542.2170093357563","542.2170093357563"
"332032","285.37445761077106","285.37445761077106","285.37445761077106"
"333056","481.4719742834568","481.4719742834568","481.4719742834568"
"334080","440.19913110136986","440.19913110136986","440.19913110136986"
"335104","538.0194332897663","538.0194332897663","538.0194332897663"
"336000","334.2890320047736","334.2890320047736","334.2890320047736"
"337024","448.7510921061039","448.7510921061039","448.7510921061039"
"338048","521.3465301394463","521.3465301394463","521.3465301394463"
"339072","609.6710481345654","609.6710481345654","609.6710481345654"
"340096","439.89608186483383","439.89608186483383","439.89608186483383"
"341120","272.71088617580244","272.71088617580244","272.71088617580244"
"342016","306.931124035269","306.931124035269","306.931124035269"
"343040","280.4350888769841","280.4350888769841","280.4350888769841"
"344064","427.1310704648495","427.1310704648495","427.1310704648495"
"345088","497.63056018948555","497.63056018948555","497.63056018948555"
"346112","473.68909844756126","473.68909844756126","473.68909844756126"
"347008","221.48129098388017","221.48129098388017","221.48129098388017"
"348032","364.24395029246807","364.24395029246807","364.24395029246807"
"349056","494.12688139081","494.12688139081","494.12688139081"
"350080","357.33110213279724","357.33110213279724","357.33110213279724"
"351104","247.19805898342747","247.19805898342747","247.19805898342747"
"352000","579.3269337713718","579.3269337713718","579.3269337713718"
"353024","452.41096806526184","452.41096806526184","452.41096806526184"
"354048","247.77092614391586","247.77092614391586","247.77092614391586"
"355072","370.69904800504446","370.69904800504446","370.69904800504446"
"356096","555.871210873127","555.871210873127","555.871210873127"
"357120","480.1795509159565","480.1795509159565","480.1795509159565"
"358016","548.2406388670206","548.2406388670206","548.2406388670206"
"359040","423.42473481595516","423.42473481595516","423.42473481595516"
"360064","599.2998285293579","599.2998285293579","599.2998285293579"
"361088","445.7815959453583","445.7815959453583","445.7815959453583"
"362112","496.67037558555603","496.67037558555603","496.67037558555603"
"363008","387.15604405105114","387.15604405105114","387.15604405105114"
"364032","286.6352719189599","286.6352719189599","286.6352719189599"
"365056","606.733464807272","606.733464807272","606.733464807272"
"366080","521.7328867167234","521.7328867167234","521.7328867167234"
"367104","310.3034099340439","310.3034099340439","310.3034099340439"
"368000","434.18015176057816","434.18015176057816","434.18015176057816"
"369024","237.55640323471744","237.55640323471744","237.55640323471744"
"370048","326.59281162172556","326.59281162172556","326.59281162172556"
"371072","507.08349746465683","507.08349746465683","507.08349746465683"
"372096","543.5981318354607","543.5981318354607","543.5981318354607"
"373120","518.4873744249344","518.4873744249344","518.4873744249344"
"374016","393.3204723596573","393.3204723596573","393.3204723596573"
"375040","550.5529406368732","550.5529406368732","550.5529406368732"
"376064","333.32841988652945","333.32841988652945","333.32841988652945"
"377088","473.1941968500614","473.1941968500614","473.1941968500614"
"378112","611.990216255188","611.990216255188","611.990216255188"
"379008","405.45626514032483","405.45626514032483","405.45626514032483"
"380032","351.0221013277769","351.0221013277769","351.0221013277769"
"381056","344.2606771066785","344.2606771066785","344.2606771066785"
"382080","237.01638727937825","237.01638727937825","237.01638727937825"
"383104","207.38508786189777","207.38508786189777","207.38508786189777"
"384000","520.8126764297485","520.8126764297485","520.8126764297485"
"385024","412.205085426569","412.205085426569","412.205085426569"
"386048","297.6693320572376","297.6693320572376","297.6693320572376"
"387072","435.88328593969345","435.88328593969345","435.88328593969345"
"388096","460.54345014691353","460.54345014691353","460.54345014691353"
"389120","600.3019309043884","600.3019309043884","600.3019309043884"
"390016","341.4824029505253","341.4824029505253","341.4824029505253"
"391040","449.39571729302406","449.39571729302406","449.39571729302406"
"392064","380.341941466555","380.341941466555","380.341941466555"
"393088","481.9137588441372","481.9137588441372","481.9137588441372"
"394112","401.16816563904285","401.16816563904285","401.16816563904285"
"395008","347.0976709201932","347.0976709201932","347.0976709201932"
"396032","486.07182160019875","486.07182160019875","486.07182160019875"
"397056","219.13377751698135","219.13377751698135","219.13377751698135"
"398080","365.4274638220668","365.4274638220668","365.4274638220668"
"399104","343.921255633235","343.921255633235","343.921255633235"
"400000","272.1191402534023","272.1191402534023","272.1191402534023"
"401024","414.3535811305046","414.3535811305046","414.3535811305046"
"402048","530.0544452667236","530.0544452667236","530.0544452667236"
"403072","264.133923048852","264.133923048852","264.133923048852"
"404096","305.22074340097606","305.22074340097606","305.22074340097606"
"405120","424.65798558294773","424.65798558294773","424.65798558294773"
"406016","310.8867129981518","310.8867129981518","310.8867129981518"
"407040","390.1640432327986","390.1640432327986","390.1640432327986"
"408064","437.5171684473753","437.5171684473753","437.5171684473753"
"409088","535.61292091012","535.61292091012","535.61292091012"
"410112","443.8860474526882","443.8860474526882","443.8860474526882"
"411008","407.9753757417202","407.9753757417202","407.9753757417202"
"412032","247.31728784705047","247.31728784705047","247.31728784705047"
"413056","270.6150999153033","270.6150999153033","270.6150999153033"
"414080","362.54948933422565","362.54948933422565","362.54948933422565"
"415104","372.0325765311718","372.0325765311718","372.0325765311718"
"416000","459.0825737416744","459.0825737416744","459.0825737416744"
"417024","534.2967273294926","534.2967273294926","534.2967273294926"
"418048","307.40178748220205","307.40178748220205","307.40178748220205"
"419072","360.76086232066154","360.76086232066154","360.76086232066154"
"420096","524.6056301295757","524.6056301295757","524.6056301295757"
"421120","441.0949483215809","441.0949483215809","441.0949483215809"
"422016","554.9185951054096","554.9185951054096","554.9185951054096"
"423040","293.03547029197216","293.03547029197216","293.03547029197216"
"424064","358.2437727600336","358.2437727600336","358.2437727600336"
"425088","212.01562660415948","212.01562660415948","212.01562660415948"
"426112","241.58440825570142","241.58440825570142","241.58440825570142"
"427008","563.6728902161121","563.6728902161121","563.6728902161121"
"428032","616.1064976453781","616.1064976453781","616.1064976453781"
"429056","209.8728340840853","209.8728340840853","209.8728340840853"
"430080","519.5616434514523","519.5616434514523","519.5616434514523"
"431104","409.88120982050896","409.88120982050896","409.88120982050896"
"432000","590.6800634264946","590.6800634264946","590.6800634264946"
"433024","394.24610267579556","394.24610267579556","394.24610267579556"
"434048","367.40251810103655","367.40251810103655","367.40251810103655"
"435072","487.24010622501373","487.24010622501373","487.24010622501373"
"436096","397.7509714215994","397.7509714215994","397.7509714215994"
"437120","245.25008487520972","245.25008487520972","245.25008487520972"
"438016","293.3117745500058","293.3117745500058","293.3117745500058"
"439040","552.1327247321606","552.1327247321606","552.1327247321606"
"440064","266.1171001875773","266.1171001875773","266.1171001875773"
"441088","565.2372991144657","565.2372991144657","565.2372991144657"
"442112","483.59592548012733","483.59592548012733","483.59592548012733"
"443008","519.1601470410824","519.1601470410824","519.1601470410824"
"444032","539.3171724081039","539.3171724081039","539.3171724081039"
"445056","476.94345021247864","476.94345021247864","476.94345021247864"
"446080","243.9461676197243","243.9461676197243","243.9461676197243"
"447104","241.4344179044856","241.4344179044856","241.4344179044856"
"448000","532.6440825760365","532.6440825760365","532.6440825760365"
"449024","371.12789621949196","371.12789621949196","371.12789621949196"
"450048","380.45600394904613","380.45600394904613","380.45600394904613"
"451072","295.17713717743754","295.17713717743754","295.17713717743754"
"452096","400.1409131139517","400.1409131139517","400.1409131139517"
"453120","530.8117413818836","530.8117413818836","530.8117413818836"
"454016","223.95432308463205","223.95432308463205","223.95432308463205"
"455040","469.9579048156738","469.9579048156738","469.9579048156738"
"456064","438.1100423783064","438.1100423783064","438.1100423783064"
"457088","380.77187560498714","380.77187560498714","380.77187560498714"
"458112","425.32451608777046","425.32451608777046","425.32451608777046"
"459008","332.6300528496504","332.6300528496504","332.6300528496504"
"460032","508.95243802666664","508.95243802666664","508.95243802666664"
"461056","481.9951260089874","481.9951260089874","481.9951260089874"
"462080","443.39114770293236","443.39114770293236","443.39114770293236"
"463104","612.0522396862507","612.0522396862507","612.0522396862507"
"464000","318.67787024378777","318.67787024378777","318.67787024378777"
"465024","525.9988254010677","525.9988254010677","525.9988254010677"
"466048","461.29950496554375","461.29950496554375","461.29950496554375"
"467072","386.9116470962763","386.9116470962763","386.9116470962763"
"468096","290.14293748885393","290.14293748885393","290.14293748885393"
"469120","620.0480562448502","620.0480562448502","620.0480562448502"
"470016","274.305183081422","274.305183081422","274.305183081422"
"471040","271.13371696323156","271.13371696323156","271.13371696323156"
"472064","491.7543929219246","491.7543929219246","491.7543929219246"
"473088","264.292044382717","264.292044382717","264.292044382717"
"474112","609.8827246427536","609.8827246427536","609.8827246427536"
"475008","269.3707949712407","269.3707949712407","269.3707949712407"
"476032","302.2142321099527","302.2142321099527","302.2142321099527"
"477056","318.09286752715707","318.09286752715707","318.09286752715707"
"478080","526.2377075850964","526.2377075850964","526.2377075850964"
"479104","330.76170789450407","330.76170789450407","330.76170789450407"
"480000","604.1716323196888","604.1716323196888","604.1716323196888"
"481024","307.9525357782841","307.9525357782841","307.9525357782841"
"482048","273.5198896853253","273.5198896853253","273.5198896853253"
"483072","301.25436402857304","301.25436402857304","301.25436402857304"
"484096","287.3029499836266","287.3029499836266","287.3029499836266"
"485120","539.5025248527527","539.5025248527527","539.5025248527527"
"486016","433.5994178503752","433.5994178503752","433.5994178503752"
"487040","384.5850443020463","384.5850443020463","384.5850443020463"
"488064","240.9825612064742","240.9825612064742","240.9825612064742"
"489088","265.00179314392153","265.00179314392153","265.00179314392153"
"490112","261.98856347822584","261.98856347822584","261.98856347822584"
"491008","462.75750944018364","462.75750944018364","462.75750944018364"
"492032","450.957756832242","450.957756832242","450.957756832242"
"493056","465.90503941476345","465.90503941476345","465.90503941476345"
"494080","457.44866171479225","457.44866171479225","457.44866171479225"
"495104","492.7380429506302","492.7380429506302","492.7380429506302"
"496000","259.6301396274939","259.6301396274939","259.6301396274939"
"497024","319.4571454524994","319.4571454524994","319.4571454524994"
"498048","232.85805730469292","232.85805730469292","232.85805730469292"
"499072","358.4936714619398","358.4936714619398","358.4936714619398"